time;ax;ay;az;aT
2,5820;-0,0225;-0,0892;0,2994;0,313
2,5850;-0,0151;-0,0992;0,2648;0,283
2,5890;0,0085;-0,0893;0,1997;0,219
2,5950;0,0325;-0,0809;0,1672;0,189
2,6010;0,0651;-0,0433;0,0971;0,125
2,6050;0,0817;-0,0763;0,0453;0,121
2,6100;0,0609;-0,1105;-0,0367;0,131
2,6160;0,0234;-0,1313;-0,0374;0,139
2,6210;0,0348;-0,1531;-0,0440;0,163
2,6260;0,0674;-0,1757;-0,0458;0,194
2,6320;0,1401;-0,1825;0,0271;0,232
2,6350;0,2479;-0,1819;0,0947;0,322
2,6410;0,3195;-0,1833;0,1356;0,392
2,6460;0,3566;-0,2247;0,1630;0,452
2,6510;0,3266;-0,2024;0,1236;0,404
2,6550;0,3144;-0,2093;0,0963;0,390
2,6600;0,2193;-0,2224;0,1250;0,336
2,6720;0,1736;-0,1847;0,1165;0,279
2,6740;0,2286;-0,1479;-0,0130;0,273
2,6750;0,3140;-0,1342;-0,2044;0,398
2,6810;0,2961;-0,0993;-0,2614;0,407
2,6950;0,1489;-0,1159;-0,3276;0,378
2,6960;0,0650;-0,0838;-0,3257;0,343
2,6960;-0,1220;-0,0759;-0,4581;0,480
2,7050;-0,5767;0,0032;-0,8305;1,011
2,7060;-1,7874;0,2020;-2,2464;2,878
2,7090;-1,7146;0,3848;-2,5436;3,092
2,7160;-0,4488;0,6792;-1,4207;1,637
2,7210;-0,0437;0,8381;-0,6256;1,047
2,7260;-0,0450;0,6792;0,0086;0,681
2,7300;-0,0325;0,4312;0,3219;0,539
2,7350;0,0746;0,0281;0,3878;0,396
2,7400;0,2136;-0,3702;0,3056;0,525
