time;ax;ay;az;aT
2,1220;-0,2453;0,0101;-0,2904;0,380
2,1240;-0,3016;-0,0899;-0,2808;0,422
2,1390;-0,3125;-0,1236;-0,2477;0,417
2,1400;-0,3451;-0,1509;-0,1731;0,414
2,1400;-0,3365;-0,1410;-0,1286;0,387
2,1460;-0,3299;-0,1466;-0,0795;0,370
2,1490;-0,3145;-0,1381;0,0140;0,344
2,1540;-0,3059;-0,1731;0,0575;0,356
2,1590;-0,2602;-0,1749;0,0809;0,324
2,1650;-0,2218;-0,1044;0,1981;0,315
2,1700;-0,1384;-0,0109;0,2846;0,317
2,1740;-0,0215;0,0698;0,2964;0,305
2,1900;0,1308;0,1387;0,2780;0,337
2,1910;0,2857;0,1601;0,2734;0,427
2,1920;0,3495;0,1798;0,2048;0,443
2,1940;0,3606;0,1897;0,2071;0,457
2,2390;0,3645;0,2173;0,2538;0,494
2,2400;0,3575;0,2327;0,2661;0,503
2,2410;0,3222;0,1917;0,1530;0,405
2,2410;0,2313;0,1688;0,0102;0,287
2,2420;0,1451;0,1208;-0,0858;0,207
2,2420;0,0958;0,0147;-0,1843;0,208
2,2430;0,0157;-0,0978;-0,2174;0,239
2,2440;-0,0862;-0,1582;-0,2199;0,284
2,2440;-0,1319;-0,1951;-0,3318;0,407
2,2450;-0,2079;-0,2323;-0,3535;0,471
2,2570;-0,2795;-0,2292;-0,4238;0,557
2,2580;-0,3281;-0,2649;-0,4587;0,623
2,2590;-0,3647;-0,2474;-0,4117;0,603
2,2730;-0,4198;-0,2173;-0,3642;0,597
2,2740;-0,3680;-0,1676;-0,3736;0,551
2,2740;-0,3231;-0,1342;-0,3070;0,465
2,2840;-0,2390;-0,1265;-0,2375;0,360
2,2850;-0,1944;-0,0537;-0,1878;0,276
2,2900;-0,1002;-0,0479;-0,0868;0,141
2,2940;0,0431;0,0378;0,0644;0,086
2,3010;0,1913;0,0765;0,1631;0,263
2,3060;0,3137;0,1159;0,2933;0,445
2,3100;0,3862;0,1902;0,4743;0,641
2,3380;0,4095;0,2216;0,5139;0,693
2,3400;0,3259;0,1813;0,3990;0,546
2,3400;0,2304;0,1375;0,3130;0,412
2,3410;0,2015;0,0593;0,2231;0,306
2,3420;0,1051;-0,0348;0,0981;0,148
2,3420;0,0721;-0,1144;-0,0734;0,154
