time;ax;ay;az;aT
1,7230;-0,0065;-0,0320;0,1760;0,179
1,7270;0,0549;-0,0406;0,2037;0,215
1,7320;0,1162;0,0302;0,2201;0,251
1,7380;0,1946;0,0860;0,1749;0,275
1,7420;0,2490;0,1222;0,1076;0,298
1,7540;0,2913;0,1341;-0,0071;0,321
1,7560;0,2911;0,1400;-0,1358;0,350
1,7620;0,3083;0,1603;-0,1880;0,395
1,7640;0,3474;0,1129;-0,2741;0,457
1,7830;0,3360;0,0793;-0,2101;0,404
1,7840;0,3001;0,0549;0,0370;0,307
1,7850;0,3340;0,1291;0,1947;0,408
1,7850;0,2630;0,2107;0,2728;0,434
1,7870;0,1401;0,1916;0,2147;0,320
1,7920;0,0425;0,1506;0,2182;0,268
1,7980;-0,0230;0,0755;0,1483;0,168
1,8020;-0,0035;-0,0001;0,0877;0,088
1,8060;0,0731;-0,0788;0,0746;0,131
1,8140;0,1029;-0,1099;0,0058;0,151
1,8170;0,1294;-0,1639;-0,0769;0,223
1,8230;0,1114;-0,1388;-0,1311;0,221
1,8270;0,0111;-0,0512;-0,1676;0,176
1,8320;-0,0518;0,0269;-0,1580;0,168
1,8370;-0,0965;0,0812;-0,2393;0,271
1,8420;-0,0913;0,1212;-0,3433;0,375
1,8480;-0,0903;0,0819;-0,4004;0,419
1,8520;-0,1015;0,0676;-0,4131;0,431
1,8570;-0,0589;0,0030;-0,4485;0,452
1,8660;-0,0375;-0,0378;-0,4671;0,470
1,8670;-0,0292;-0,1362;-0,4377;0,459
1,8730;0,0185;-0,1475;-0,3125;0,346
1,8780;0,0520;-0,1916;-0,2229;0,298
1,8830;0,0496;-0,1801;-0,0133;0,187
1,8880;0,0362;-0,1348;0,1263;0,188
1,8920;-0,0141;-0,0946;0,1941;0,216
1,9030;-0,0667;-0,0787;0,2719;0,291
1,9040;-0,0121;-0,0588;0,3958;0,400
1,9080;0,1282;-0,1005;0,4604;0,488
1,9290;0,1662;-0,1415;0,4682;0,517
1,9290;0,1571;-0,1425;0,4612;0,508
1,9300;0,1409;-0,1583;0,4202;0,471
1,9310;0,1035;-0,1293;0,3990;0,432
1,9370;0,0131;-0,0794;0,3665;0,375
1,9380;0,0092;-0,0254;0,3480;0,349
1,9430;-0,0274;0,0136;0,3862;0,387
1,9480;-0,0062;0,0341;0,3486;0,350
1,9530;0,0859;0,1042;0,2482;0,283
1,9580;0,0793;0,1440;0,1889;0,250
1,9640;0,0757;0,1572;0,1157;0,209
1,9680;0,0561;0,0998;0,0056;0,115
1,9730;0,0697;0,0497;-0,0828;0,119
1,9770;0,0973;0,0081;-0,1222;0,156
1,9830;0,1202;-0,0214;-0,0731;0,142
1,9880;0,1045;-0,0183;-0,0938;0,142
1,9930;0,0500;-0,0233;-0,0848;0,101
2,0000;-0,0047;-0,0460;-0,0570;0,073
2,0030;-0,0053;-0,0076;-0,1883;0,189
2,0090;-0,0425;-0,0250;-0,2088;0,215
2,0160;-0,0910;-0,0455;-0,1890;0,215
2,0180;-0,1106;-0,0668;-0,1458;0,195
2,0230;-0,1468;-0,0721;-0,1605;0,229
2,0280;-0,1736;-0,0674;-0,1638;0,248
2,0410;-0,2387;-0,0792;-0,0765;0,263
2,0420;-0,2632;-0,0717;-0,0277;0,274
2,0830;-0,2449;-0,0715;-0,0219;0,256
2,0850;-0,2809;-0,0583;-0,0242;0,288
2,0860;-0,2660;-0,0334;-0,0001;0,268
2,0870;-0,2493;0,0116;0,0170;0,250
2,0880;-0,2082;0,0240;0,0261;0,211
2,0890;-0,1392;0,0182;0,0127;0,141
2,0900;-0,1427;0,0336;-0,0087;0,147
2,0910;-0,1633;0,0176;-0,0919;0,188
2,0910;-0,1816;-0,0454;-0,1495;0,240
2,0930;-0,1856;-0,0367;-0,2665;0,327
2,0930;-0,2535;-0,0845;-0,3305;0,425
2,1010;-0,2788;-0,1349;-0,3727;0,485
2,1030;-0,3004;-0,1518;-0,3274;0,470
2,1080;-0,2810;-0,1209;-0,1853;0,358
2,1170;-0,2478;-0,0914;-0,0529;0,269
2,1180;-0,2341;-0,0489;0,0269;0,241
2,1230;-0,2031;-0,0176;0,0484;0,209
2,1270;-0,0925;-0,0095;0,0822;0,124
2,1330;0,0427;-0,0521;0,1550;0,169
2,1370;0,2213;-0,0868;0,0967;0,257
2,1420;0,3373;-0,1027;0,0486;0,356
2,1480;0,4398;-0,0828;0,0723;0,453
2,1540;0,4699;-0,0927;0,0063;0,479
2,1590;0,3975;-0,0760;-0,0780;0,412
2,1730;0,2654;-0,0241;-0,0874;0,280
2,1740;0,1404;-0,0219;-0,1368;0,197
2,1750;0,0775;-0,0191;-0,1642;0,183
2,1780;0,0785;-0,0147;-0,0223;0,083
2,2030;0,0097;-0,0012;-0,0165;0,019
2,2040;-0,0742;0,0271;-0,0100;0,080
2,2040;-0,0915;0,0211;-0,0076;0,094
2,2050;-0,1024;0,0092;-0,0628;0,120
2,2050;-0,0811;-0,0336;0,0135;0,089
2,2080;0,0180;-0,0837;0,2250;0,241
2,2160;0,1686;-0,0612;0,3829;0,423
2,2180;0,2241;-0,0479;0,4709;0,524
2,2230;0,1823;-0,0583;0,3985;0,442
2,2280;0,0102;-0,0698;0,0920;0,116
2,2330;-0,1528;-0,0393;-0,0120;0,158
2,2380;-0,1566;0,0176;0,0372;0,162
2,2430;-0,0930;0,0077;-0,1134;0,147
2,2480;-0,0897;-0,0839;-0,4307;0,448
2,2530;-0,1577;-0,1428;-0,6043;0,641
2,2580;-0,1459;-0,1363;-0,5958;0,628
2,2660;-0,1248;-0,1117;-0,6856;0,706
2,2690;-0,2267;-0,0172;-0,7284;0,763
2,2740;-0,2769;0,0553;-0,6791;0,735
2,2830;-0,2686;0,1056;-0,6129;0,677
2,2840;-0,2100;0,1122;-0,5786;0,626
2,2890;-0,1151;0,0640;-0,5962;0,611
2,2930;-0,0011;-0,0116;-0,4802;0,480
2,3010;0,1001;-0,0956;-0,2722;0,305
2,3040;0,1436;-0,1082;-0,0905;0,201
2,3080;0,1412;-0,0881;0,1168;0,203
2,3200;0,1737;-0,0833;0,2734;0,334
2,3210;0,1892;-0,0167;0,3954;0,439
2,3240;0,1539;0,0145;0,4691;0,494
2,3280;0,0759;0,0578;0,4314;0,442
2,3480;0,1192;0,0891;0,3474;0,378
2,3490;0,2155;0,0523;0,2254;0,316
2,3500;0,2177;-0,0094;0,0531;0,224
2,3510;0,1544;-0,0367;-0,1244;0,202
2,3560;0,1246;-0,0544;-0,1702;0,218
2,3580;0,0657;-0,0490;0,0217;0,085
2,3650;-0,0495;0,0070;0,0777;0,092
2,3690;-0,1119;0,0453;0,0496;0,131
2,3730;-0,1193;0,0612;0,1024;0,169
2,3780;-0,0424;0,0403;0,1609;0,171
2,3840;-0,0097;0,0542;0,2277;0,234
2,3890;-0,0005;0,1349;0,3674;0,391
2,3930;0,0136;0,1626;0,4727;0,500
2,3990;0,0691;0,1886;0,5329;0,570
2,4040;0,1006;0,2164;0,4838;0,539
2,4080;0,1209;0,2245;0,3600;0,441
2,4170;0,1194;0,2477;0,2188;0,351
2,4190;0,0927;0,2109;0,0601;0,238
2,4240;0,1265;0,2077;-0,0507;0,248
2,4290;0,2145;0,1999;-0,1496;0,329
2,4360;0,1872;0,1854;-0,2956;0,396
2,4390;0,1746;0,1504;-0,4030;0,464
2,4440;0,2370;0,0413;-0,2426;0,342
2,4540;0,2486;0,0210;-0,0408;0,253
2,4550;0,0979;0,0354;0,0136;0,105
2,4590;-0,1236;0,0245;0,0131;0,127
2,4760;-0,2394;0,0415;0,1664;0,294
2,4770;-0,2584;0,0215;0,3970;0,474
2,4780;-0,1806;-0,0481;0,5920;0,621
2,4780;-0,0280;-0,1063;0,7409;0,749
2,4910;0,0576;-0,1426;0,8487;0,863
2,4920;0,0961;-0,1549;1,0173;1,034
2,4940;0,1977;-0,1207;1,1561;1,179
2,5000;0,2451;-0,0260;1,2869;1,310
2,5040;0,2083;0,0666;1,3024;1,321
2,5090;0,1443;0,0923;1,2785;1,290
2,5160;0,1563;0,0498;1,1459;1,158
2,5190;0,2082;0,0067;0,9151;0,939
2,5240;0,2623;-0,0484;0,6179;0,673
2,5290;0,1909;-0,0321;0,2893;0,348
2,5350;0,0383;-0,0015;0,0543;0,066
2,5400;-0,1326;0,0581;-0,0575;0,156
2,5450;-0,1958;0,1110;-0,1435;0,267
2,5510;-0,2802;0,2102;-0,2876;0,453
2,5550;-0,3154;0,2481;-0,3524;0,534
2,5630;-0,2979;0,2343;-0,3860;0,541
2,5680;-0,2789;0,2335;-0,4445;0,574
2,5690;-0,2314;0,1499;-0,5016;0,572
2,5740;-0,1361;0,0401;-0,5466;0,565
2,5790;-0,0564;-0,0196;-0,5735;0,577
2,5860;-0,0195;-0,0510;-0,5282;0,531
2,5890;0,0167;-0,0686;-0,5076;0,512
2,5940;0,1024;-0,0834;-0,4575;0,476
2,6050;0,1026;-0,0453;-0,4042;0,419
2,6060;0,1046;-0,0252;-0,3881;0,403
2,6090;0,1610;-0,0076;-0,3766;0,410
2,6200;0,1722;-0,0274;-0,2812;0,331
2,6230;0,1625;-0,0451;-0,1042;0,198
2,6240;0,2018;-0,0154;0,0312;0,205
2,6300;0,1551;0,0077;0,0512;0,163
2,6350;0,1137;-0,0300;0,0889;0,147
2,6390;0,0965;-0,0151;0,1065;0,145
2,6440;0,1320;0,0104;0,1279;0,184
2,6510;0,1720;0,0174;0,1164;0,208
2,6550;0,2590;0,0153;0,0090;0,260
2,6600;0,3502;-0,0008;-0,1379;0,376
2,6670;0,3829;-0,0545;-0,2576;0,465
2,6710;0,3495;-0,0521;-0,4425;0,566
2,6750;0,2765;-0,0394;-0,6949;0,749
2,6810;0,1119;-0,0574;-0,8635;0,873
2,6860;-0,0062;-0,0048;-0,9986;0,999
2,6900;-0,1530;-0,0209;-1,0782;1,089
2,6950;-0,2400;-0,0167;-1,0838;1,110
2,7020;-0,3288;0,0138;-0,9928;1,046
2,7050;-0,3989;0,0494;-0,8129;0,907
2,7100;-0,4638;0,0792;-0,6398;0,794
2,7190;-0,5498;0,0552;-0,6047;0,819
2,7210;-0,4901;-0,0300;-0,5804;0,760
